city,osm_id,building_type,name,lat,lon,levels,material,roof_material,scraped_at
Tunis,105557709,yes,,36.8396995,10.1867975,,,,2026-02-15T13:32:54.307928
Tunis,105557713,yes,,36.8355524,10.1836611,,,,2026-02-15T13:32:54.307928
Tunis,105557744,yes,,36.8469827,10.1885624,,,,2026-02-15T13:32:54.307928
Tunis,105557748,yes,,36.8486085,10.1893983,,,,2026-02-15T13:32:54.307928
Tunis,105557763,yes,,36.8483302,10.1891901,,,,2026-02-15T13:32:54.307928
Tunis,105557801,yes,,36.8491561,10.1879617,,,,2026-02-15T13:32:54.307928
Tunis,105557802,government,,36.8497542,10.1898751,,,,2026-02-15T13:32:54.307928
Tunis,105557814,yes,,36.844648,10.1846804,,,,2026-02-15T13:32:54.307928
Tunis,105557818,yes,,36.8437792,10.1835622,,,,2026-02-15T13:32:54.307928
Tunis,105557828,yes,,36.8470366,10.1893781,,,,2026-02-15T13:32:54.307928
Tunis,105557848,yes,,36.8419123,10.1839478,,,,2026-02-15T13:32:54.307928
Tunis,105557854,yes,قصر الرياضة بالمنزه,36.8361107,10.1829162,,,,2026-02-15T13:32:54.307928
Tunis,105557882,yes,,36.8477188,10.1902673,1,,,2026-02-15T13:32:54.307928
Tunis,105557885,yes,,36.8478282,10.1895288,,,,2026-02-15T13:32:54.307928
Tunis,105557905,yes,,36.8428294,10.1845977,,,,2026-02-15T13:32:54.307928
Tunis,105588054,yes,محطة خدمات عجيل الحي الأولمبي,36.8398643,10.1949458,1,,,2026-02-15T13:32:54.307928
Tunis,105588085,yes,Batiment Principal,36.8431412,10.1968968,3,,,2026-02-15T13:32:54.307928
Tunis,105588086,yes,,36.8402819,10.1944085,,,,2026-02-15T13:32:54.307928
Tunis,105588105,yes,Local Club de Sport,36.8411476,10.1966425,1,,,2026-02-15T13:32:54.307928
Tunis,105588141,yes,,36.8399511,10.195251,,,,2026-02-15T13:32:54.307928
Tunis,105588150,yes,,36.8412226,10.1949235,,,,2026-02-15T13:32:54.307928
Tunis,105588223,yes,,36.8406981,10.1952969,,,,2026-02-15T13:32:54.307928
Tunis,105658628,yes,,36.8361175,10.1857238,,,,2026-02-15T13:32:54.307928
Tunis,105658655,yes,,36.8377505,10.1899137,,,,2026-02-15T13:32:54.307928
Tunis,105658684,yes,,36.8364209,10.1885158,,,,2026-02-15T13:32:54.307928
Tunis,105658699,yes,,36.836179,10.1859242,,,,2026-02-15T13:32:54.307928
Tunis,105658708,yes,,36.8381439,10.1882733,,,,2026-02-15T13:32:54.307928
Tunis,105658719,yes,,36.8370246,10.1897523,,,,2026-02-15T13:32:54.307928
Tunis,105658723,yes,,36.8359107,10.1856152,,,,2026-02-15T13:32:54.307928
Tunis,105658745,yes,,36.8374702,10.1887334,,,,2026-02-15T13:32:54.307928
Tunis,105658757,yes,,36.834806,10.183967,,,,2026-02-15T13:32:54.307928
Tunis,105658764,yes,,36.8383821,10.1896236,,,,2026-02-15T13:32:54.307928
Tunis,105658808,yes,,36.8349347,10.1841494,,,,2026-02-15T13:32:54.307928
Tunis,105658816,yes,,36.837715,10.1878726,,,,2026-02-15T13:32:54.307928
Tunis,105658885,yes,,36.836021,10.1859232,,,,2026-02-15T13:32:54.307928
Tunis,105658915,yes,,36.8362088,10.1857768,,,,2026-02-15T13:32:54.307928
Tunis,105658957,yes,,36.836183,10.1862331,,,,2026-02-15T13:32:54.307928
Tunis,105659008,yes,,36.834642,10.1838343,,,,2026-02-15T13:32:54.307928
Tunis,105659042,yes,,36.8350011,10.1840946,,,,2026-02-15T13:32:54.307928
Tunis,105755274,yes,,36.8294002,10.1589712,,,,2026-02-15T13:32:54.307928
Tunis,105755278,yes,,36.8318742,10.156021,,,,2026-02-15T13:32:54.307928
Tunis,105755281,public,,36.8281333,10.1582704,,,,2026-02-15T13:32:54.307928
Tunis,105755282,yes,,36.8214903,10.1759537,,,,2026-02-15T13:32:54.307928
Tunis,105755283,yes,,36.8206635,10.1776191,,,,2026-02-15T13:32:54.307928
Tunis,105755284,yes,,36.8282916,10.1597662,,,,2026-02-15T13:32:54.307928
Tunis,105755286,yes,,36.8195551,10.1728841,,,,2026-02-15T13:32:54.307928
Tunis,105755287,yes,,36.831762,10.155749,,,,2026-02-15T13:32:54.307928
Tunis,105755297,yes,,36.8220435,10.1727146,,,,2026-02-15T13:32:54.307928
Tunis,105755324,yes,,36.8355103,10.1668577,,,,2026-02-15T13:32:54.307928
Tunis,105755328,yes,قبة الهواء,36.8208723,10.1709649,,,,2026-02-15T13:32:54.307928
Tunis,105755352,public,,36.8284894,10.1579101,,,,2026-02-15T13:32:54.307928
Tunis,105755409,yes,تجمع البلفيدير,36.8223535,10.1778755,,,,2026-02-15T13:32:54.307928
Tunis,105755440,yes,,36.8291619,10.1595117,,,,2026-02-15T13:32:54.307928
Tunis,105755450,yes,,36.8213572,10.1762164,,,,2026-02-15T13:32:54.307928
Tunis,105755451,yes,,36.8278564,10.1596523,,,,2026-02-15T13:32:54.307928
Tunis,105755456,yes,,36.8285849,10.1586662,,,,2026-02-15T13:32:54.307928
Tunis,105755465,public,,36.82998,10.156559,,,,2026-02-15T13:32:54.307928
Tunis,105755474,yes,,36.8292882,10.1573823,,,,2026-02-15T13:32:54.307928
Tunis,105755492,yes,,36.8189986,10.1769279,,,,2026-02-15T13:32:54.307928
Tunis,105755510,yes,,36.8320214,10.1549869,,,,2026-02-15T13:32:54.307928
Tunis,107298907,retail,بيجو,36.8275164,10.1918769,,,,2026-02-15T13:32:54.307928
Tunis,107570088,yes,,36.8384421,10.149662,,,,2026-02-15T13:32:54.307928
Tunis,107604012,yes,,36.8294106,10.1476277,,,,2026-02-15T13:32:54.307928
Tunis,107604016,yes,,36.8379784,10.1504426,,,,2026-02-15T13:32:54.307928
Tunis,107625973,yes,,36.8318791,10.1455231,,,,2026-02-15T13:32:54.307928
Tunis,107625974,yes,,36.8291387,10.1435228,,,,2026-02-15T13:32:54.307928
Tunis,107625975,yes,,36.8293239,10.1440019,,,,2026-02-15T13:32:54.307928
Tunis,107625976,yes,Restaurant Universitaire Campus El Manar,36.8314952,10.1454057,,,,2026-02-15T13:32:54.307928
Tunis,107625977,yes,,36.8295371,10.1435205,,,,2026-02-15T13:32:54.307928
Tunis,107625978,yes,,36.8293943,10.1441825,,,,2026-02-15T13:32:54.307928
Tunis,107625982,yes,,36.8293411,10.1431348,,,,2026-02-15T13:32:54.307928
Tunis,107625983,yes,Département Génie Civil,36.830434,10.1448987,,,,2026-02-15T13:32:54.307928
Tunis,107625984,yes,,36.830277,10.1474205,,,,2026-02-15T13:32:54.307928
Tunis,107625985,yes,F1,36.8300908,10.1453862,,,,2026-02-15T13:32:54.307928
Tunis,107625990,yes,Tour Roussel-Osman El Bahri,36.8319375,10.1462659,,,,2026-02-15T13:32:54.307928
Tunis,107625991,yes,إف 2,36.8300967,10.1444507,,,,2026-02-15T13:32:54.307928
Tunis,107625992,university,,36.8310863,10.1463954,,,,2026-02-15T13:32:54.307928
Tunis,107683953,yes,Amphi 2,36.8323043,10.1526245,,,,2026-02-15T13:32:54.307928
Tunis,107683954,yes,,36.8326353,10.1455443,,,,2026-02-15T13:32:54.307928
Tunis,107683955,yes,,36.8346678,10.1431399,,,,2026-02-15T13:32:54.307928
Tunis,107683959,yes,,36.8354608,10.1520131,,,,2026-02-15T13:32:54.307928
Tunis,107683960,yes,Amphi 1,36.831814,10.1514066,,,,2026-02-15T13:32:54.307928
Tunis,107683961,yes,département informatique,36.8354171,10.1444047,,,,2026-02-15T13:32:54.307928
Tunis,107683964,yes,,36.8343171,10.1443956,,,,2026-02-15T13:32:54.307928
Tunis,107683965,yes,,36.841643,10.1474343,,,,2026-02-15T13:32:54.307928
Tunis,107683969,yes,,36.8317974,10.1508283,,,,2026-02-15T13:32:54.307928
Tunis,107683971,yes,amphi math 2,36.8342017,10.1467226,,,,2026-02-15T13:32:54.307928
Tunis,107683972,hospital,,36.8353266,10.1515298,,,,2026-02-15T13:32:54.307928
Tunis,107683974,yes,,36.8314088,10.1508935,,,,2026-02-15T13:32:54.307928
Tunis,107683976,yes,Adminstration FSEGT,36.8325514,10.150199,4,,,2026-02-15T13:32:54.307928
Tunis,107683977,yes,,36.8331791,10.1544819,,,,2026-02-15T13:32:54.307928
Tunis,107683978,yes,,36.8334181,10.1440587,,,,2026-02-15T13:32:54.307928
Tunis,107683980,yes,Bibliothèque FSEGT/FDSJT,36.8327116,10.1512623,5,,,2026-02-15T13:32:54.307928
Tunis,107683982,yes,,36.8310283,10.1510259,,,,2026-02-15T13:32:54.307928
Tunis,107683983,hospital,مصحة المنار,36.8352462,10.1508853,,,,2026-02-15T13:32:54.307928
Tunis,107683984,yes,,36.832208,10.1518583,,,,2026-02-15T13:32:54.307928
Tunis,107683985,yes,,36.834364,10.1440556,,,,2026-02-15T13:32:54.307928
Tunis,107683988,yes,,36.8348786,10.1448218,,,,2026-02-15T13:32:54.307928
Tunis,107683994,yes,les salles informatique,36.8355555,10.1436821,,,,2026-02-15T13:32:54.307928
Tunis,107683995,yes,,36.8347255,10.144048,,,,2026-02-15T13:32:54.307928
Tunis,107683997,yes,Bloc Mini Amphi FSEGT,36.8327831,10.1532977,2,,,2026-02-15T13:32:54.307928
Tunis,107683999,yes,,36.8306861,10.1509047,,,,2026-02-15T13:32:54.307928
Tunis,107684001,yes,,36.8331836,10.1518499,,,,2026-02-15T13:32:54.307928
Tunis,107684002,yes,,36.8319206,10.1527315,,,,2026-02-15T13:32:54.307928
Tunis,107684005,yes,,36.8328321,10.1464148,,,,2026-02-15T13:32:54.307928
Tunis,107684007,yes,salles de cycle preparatoire,36.8345621,10.1455861,2,,,2026-02-15T13:32:54.307928
Tunis,107684009,yes,,36.830852,10.1526933,,,,2026-02-15T13:32:54.307928
Tunis,107684010,yes,Amphi 3 /4,36.8318542,10.1522624,,,,2026-02-15T13:32:54.307928
Tunis,107684012,yes,amphi math 1,36.8345647,10.1467244,,,,2026-02-15T13:32:54.307928
Tunis,107684013,yes,Bloc TD FSEGT,36.833246,10.1526203,2,,,2026-02-15T13:32:54.307928
Tunis,107684015,yes,,36.8330548,10.1440674,,,,2026-02-15T13:32:54.307928
Tunis,107684021,yes,,36.8310252,10.150801,,,,2026-02-15T13:32:54.307928
Tunis,107684022,yes,,36.8419382,10.1476457,,,,2026-02-15T13:32:54.307928
Tunis,107684023,yes,,36.8353309,10.1452441,,,,2026-02-15T13:32:54.307928
Tunis,107684024,yes,administration centrale,36.8341696,10.1455852,,,,2026-02-15T13:32:54.307928
Tunis,107684027,yes,,36.8327515,10.1522592,,,,2026-02-15T13:32:54.307928
Tunis,107684028,yes,,36.8323664,10.1533191,,,,2026-02-15T13:32:54.307928
Tunis,107684834,yes,,36.8304213,10.1405174,,,,2026-02-15T13:32:54.307928
Tunis,107684835,yes,,36.8302657,10.1406371,,,,2026-02-15T13:32:54.307928
Tunis,107684836,yes,,36.8307804,10.1404786,,,,2026-02-15T13:32:54.307928
Tunis,107684839,yes,,36.8324843,10.1357425,,,,2026-02-15T13:32:54.307928
Tunis,107769364,yes,,36.772405,10.1966862,,,,2026-02-15T13:32:54.307928
Tunis,107769368,yes,,36.7763402,10.1991389,,,,2026-02-15T13:32:54.307928
Tunis,107769370,yes,,36.768024,10.1945638,,,,2026-02-15T13:32:54.307928
Tunis,107769373,yes,,36.772806,10.196627,,,,2026-02-15T13:32:54.307928
Tunis,107769387,yes,,36.7795798,10.1821881,,,,2026-02-15T13:32:54.307928
Tunis,107769392,yes,,36.7739238,10.1966319,,,,2026-02-15T13:32:54.307928
Tunis,107769409,yes,,36.7733499,10.1971615,,,,2026-02-15T13:32:54.308937
Tunis,107769410,yes,,36.7688495,10.193497,,,,2026-02-15T13:32:54.308937
Tunis,107769414,yes,,36.7842695,10.1921178,,,,2026-02-15T13:32:54.308937
Tunis,107769416,yes,,36.780797,10.1818818,,,,2026-02-15T13:32:54.308937
Tunis,107769430,yes,,36.7801456,10.1820228,,,,2026-02-15T13:32:54.308937
Tunis,107769435,yes,,36.7810564,10.1820991,,,,2026-02-15T13:32:54.308937
Tunis,107769452,yes,,36.7769748,10.1986267,,,,2026-02-15T13:32:54.308937
Tunis,107769453,yes,,36.7725533,10.196842,,,,2026-02-15T13:32:54.308937
Tunis,107769459,yes,,36.77874,10.1975344,,,,2026-02-15T13:32:54.308937
Tunis,107769461,yes,,36.7687432,10.1940574,,,,2026-02-15T13:32:54.308937
Tunis,107769462,yes,,36.7775761,10.1982516,,,,2026-02-15T13:32:54.308937
Tunis,107769466,yes,,36.7839384,10.1921457,,,,2026-02-15T13:32:54.308937
Tunis,107769480,yes,,36.7812804,10.186542,,,,2026-02-15T13:32:54.308937
Tunis,107769482,yes,,36.7794085,10.1828914,,,,2026-02-15T13:32:54.308937
Tunis,107769485,yes,,36.7765541,10.1992445,,,,2026-02-15T13:32:54.308937
Tunis,107769486,yes,,36.773442,10.1971771,,,,2026-02-15T13:32:54.308937
Tunis,107769488,yes,,36.777081,10.1978828,,,,2026-02-15T13:32:54.308937
Tunis,107769497,yes,,36.7761037,10.1987571,,,,2026-02-15T13:32:54.308937
Tunis,107769498,yes,,36.7830527,10.1953175,,,,2026-02-15T13:32:54.308937
Tunis,107769501,yes,,36.7779839,10.1980019,,,,2026-02-15T13:32:54.308937
Tunis,107769512,yes,,36.7761068,10.1879941,,,,2026-02-15T13:32:54.308937
Tunis,107769513,yes,,36.7768394,10.1992683,,,,2026-02-15T13:32:54.308937
Tunis,107769516,yes,,36.7851491,10.1921856,,,,2026-02-15T13:32:54.308937
Tunis,107769517,yes,,36.7814978,10.1816901,,,,2026-02-15T13:32:54.308937
Tunis,107769523,yes,,36.7723851,10.1971477,,,,2026-02-15T13:32:54.308937
Tunis,107769524,yes,,36.7783007,10.197978,,,,2026-02-15T13:32:54.308937
Tunis,107769534,yes,,36.7844414,10.1925311,,,,2026-02-15T13:32:54.308937
Tunis,107769568,yes,,36.7783979,10.1978382,,,,2026-02-15T13:32:54.308937
Tunis,107769571,yes,,36.7766408,10.1979013,,,,2026-02-15T13:32:54.308937
Tunis,107769572,yes,,36.7867696,10.190613,,,,2026-02-15T13:32:54.308937
Tunis,107769577,yes,,36.7845496,10.193205,,,,2026-02-15T13:32:54.308937
Tunis,107769579,yes,,36.7786065,10.1975242,,,,2026-02-15T13:32:54.308937
Tunis,107769581,yes,,36.7761751,10.1989338,,,,2026-02-15T13:32:54.308937
Tunis,107769584,yes,,36.7788634,10.1974738,,,,2026-02-15T13:32:54.308937
Tunis,107769593,yes,,36.783484,10.1928211,,,,2026-02-15T13:32:54.308937
Tunis,107769601,yes,,36.7842354,10.1924885,,,,2026-02-15T13:32:54.308937
Tunis,107769606,yes,السوق البلدي,36.7724697,10.1882721,,,,2026-02-15T13:32:54.308937
Tunis,107769607,yes,,36.7720943,10.1968894,,,,2026-02-15T13:32:54.308937
Tunis,107769636,yes,,36.7760715,10.1976347,,,,2026-02-15T13:32:54.308937
Tunis,107769640,yes,,36.7785031,10.1977594,,,,2026-02-15T13:32:54.308937
Tunis,107801405,yes,,36.7770842,10.1917484,,,,2026-02-15T13:32:54.308937
Tunis,107801406,yes,,36.777117,10.1914146,,,,2026-02-15T13:32:54.308937
Tunis,107801407,yes,,36.7768371,10.1915617,,,,2026-02-15T13:32:54.308937
Tunis,107808642,yes,,36.7987708,10.1972984,,,,2026-02-15T13:32:54.308937
Tunis,107808654,yes,,36.8007362,10.1958589,,,,2026-02-15T13:32:54.308937
Tunis,107808659,yes,,36.8009899,10.1960629,,,,2026-02-15T13:32:54.308937
Tunis,107808662,yes,,36.7993229,10.1977584,,,,2026-02-15T13:32:54.308937
Tunis,107808663,yes,,36.7995106,10.1971636,,,,2026-02-15T13:32:54.308937
Tunis,107808671,yes,,36.8009906,10.1952695,,,,2026-02-15T13:32:54.308937
Tunis,107808675,yes,,36.8007981,10.1972742,,,,2026-02-15T13:32:54.308937
Tunis,107808680,yes,,36.8009873,10.1957801,,,,2026-02-15T13:32:54.308937
Tunis,107808685,yes,,36.8018434,10.192267,,,,2026-02-15T13:32:54.308937
Tunis,107808687,yes,,36.800769,10.1956956,,,,2026-02-15T13:32:54.308937
Tunis,107858411,yes,,36.7804844,10.200089,,,,2026-02-15T13:32:54.308937
Tunis,107858421,yes,,36.7790377,10.202331,,,,2026-02-15T13:32:54.308937
Tunis,107858441,yes,,36.7803151,10.1987288,,,,2026-02-15T13:32:54.308937
Tunis,107858444,yes,,36.7795909,10.199612,,,,2026-02-15T13:32:54.308937
Tunis,107858454,yes,,36.7789764,10.2025908,,,,2026-02-15T13:32:54.308937
Tunis,107858457,yes,,36.7773745,10.2029832,,,,2026-02-15T13:32:54.308937
Tunis,107858463,yes,,36.7801257,10.2023768,,,,2026-02-15T13:32:54.308937
Tunis,107858467,yes,,36.7769549,10.2010171,,,,2026-02-15T13:32:54.308937
Tunis,107858471,yes,,36.7749643,10.2050888,,,,2026-02-15T13:32:54.308937
Tunis,107858479,yes,Société Tunisienne d'engrais chimique,36.7784888,10.199148,,,,2026-02-15T13:32:54.308937
Tunis,107858486,yes,,36.7799175,10.1993433,,,,2026-02-15T13:32:54.308937
Tunis,107858493,yes,,36.7781323,10.2043644,,,,2026-02-15T13:32:54.308937
Tunis,107858499,yes,,36.7801268,10.1980744,,,,2026-02-15T13:32:54.308937
Tunis,107858504,yes,,36.7798733,10.199891,,,,2026-02-15T13:32:54.308937
Tunis,107858514,yes,,36.7799508,10.2010679,,,,2026-02-15T13:32:54.308937
Tunis,107858516,yes,,36.7783355,10.2051161,,,,2026-02-15T13:32:54.308937
Tunis,107858521,yes,,36.7785572,10.200406,,,,2026-02-15T13:32:54.308937
Tunis,107858523,yes,,36.777381,10.2004198,,,,2026-02-15T13:32:54.308937
Tunis,107858526,yes,,36.7762899,10.2012784,,,,2026-02-15T13:32:54.308937
Tunis,107858534,yes,,36.7743238,10.2040523,,,,2026-02-15T13:32:54.308937
Tunis,107858539,yes,,36.7799563,10.2026774,,,,2026-02-15T13:32:54.308937
Tunis,107858547,yes,,36.7791397,10.2034731,,,,2026-02-15T13:32:54.308937
Tunis,107858552,yes,,36.7749395,10.2029018,,,,2026-02-15T13:32:54.308937
Tunis,107858559,yes,,36.7754954,10.2044286,,,,2026-02-15T13:32:54.308937
Tunis,107858561,yes,,36.779266,10.199474,,,,2026-02-15T13:32:54.308937
Tunis,107858564,yes,,36.7773439,10.2015746,,,,2026-02-15T13:32:54.308937
Tunis,107858573,yes,,36.7756831,10.2018239,,,,2026-02-15T13:32:54.308937
Tunis,107858583,yes,,36.7750986,10.2037255,,,,2026-02-15T13:32:54.308937
Tunis,107858597,yes,,36.7774595,10.2031858,,,,2026-02-15T13:32:54.308937
Tunis,107858600,yes,,36.7802839,10.1997326,,,,2026-02-15T13:32:54.308937
Tunis,107858612,yes,,36.7761084,10.2024792,,,,2026-02-15T13:32:54.308937
Tunis,107858617,yes,,36.7800263,10.2007921,,,,2026-02-15T13:32:54.308937
Tunis,107858644,yes,,36.7758381,10.204132,,,,2026-02-15T13:32:54.308937
Tunis,107858649,yes,,36.7802775,10.1976203,,,,2026-02-15T13:32:54.308937
Tunis,107858651,yes,,36.775368,10.2050218,,,,2026-02-15T13:32:54.308937
Tunis,107858654,yes,,36.7806132,10.199056,,,,2026-02-15T13:32:54.308937
Tunis,107858656,yes,,36.7807944,10.1994213,,,,2026-02-15T13:32:54.308937
Tunis,107858659,yes,,36.7802989,10.201092,,,,2026-02-15T13:32:54.308937
Tunis,107858663,yes,,36.7766385,10.2036568,,,,2026-02-15T13:32:54.308937
Tunis,107858666,yes,,36.7797842,10.2009398,,,,2026-02-15T13:32:54.308937
Tunis,107858671,yes,,36.7809784,10.2000107,,,,2026-02-15T13:32:54.308937
Tunis,107858674,yes,,36.7866228,10.1947772,,,,2026-02-15T13:32:54.308937
Tunis,107858689,yes,,36.7773327,10.2021748,,,,2026-02-15T13:32:54.308937
Tunis,107858694,yes,,36.7789228,10.202387,,,,2026-02-15T13:32:54.308937
Tunis,107858701,yes,,36.7798281,10.1981072,,,,2026-02-15T13:32:54.308937
Tunis,107858723,yes,,36.7791808,10.2025427,,,,2026-02-15T13:32:54.308937
Tunis,107858741,yes,,36.7800394,10.1990107,,,,2026-02-15T13:32:54.308937
Tunis,107858759,yes,,36.774897,10.2025944,,,,2026-02-15T13:32:54.308937
Tunis,107858781,yes,,36.7773888,10.1999583,,,,2026-02-15T13:32:54.308937
Tunis,107858784,yes,,36.7803813,10.1989262,,,,2026-02-15T13:32:54.308937
Tunis,107858791,yes,,36.7747796,10.2025231,,,,2026-02-15T13:32:54.308937
Tunis,107858795,yes,,36.7758491,10.2038913,,,,2026-02-15T13:32:54.308937
Tunis,107858810,yes,,36.7790593,10.2007207,,,,2026-02-15T13:32:54.308937
Tunis,107858818,yes,,36.7799597,10.2018869,,,,2026-02-15T13:32:54.308937
Tunis,107911470,yes,,36.7918948,10.1880143,,,,2026-02-15T13:32:54.308937
Tunis,107911472,yes,,36.7878565,10.1903086,,,,2026-02-15T13:32:54.308937
Tunis,107911477,yes,,36.7921043,10.1893098,,,,2026-02-15T13:32:54.308937
Tunis,107911483,yes,,36.7919596,10.1884325,,,,2026-02-15T13:32:54.308937
Tunis,107911484,yes,,36.7871722,10.191173,,,,2026-02-15T13:32:54.308937
Tunis,107911488,yes,,36.7882235,10.1898498,,,,2026-02-15T13:32:54.308937
Tunis,107911490,yes,,36.7881703,10.190039,,,,2026-02-15T13:32:54.308937
Tunis,107911491,yes,,36.7873794,10.1909738,,,,2026-02-15T13:32:54.308937
Tunis,107911494,yes,,36.7930997,10.1892896,,,,2026-02-15T13:32:54.308937
Tunis,107911496,yes,,36.788341,10.1899995,,,,2026-02-15T13:32:54.308937
Tunis,107911503,yes,,36.7920425,10.188937,,,,2026-02-15T13:32:54.308937
Tunis,107911508,yes,,36.7897965,10.188067,,,,2026-02-15T13:32:54.308937
Tunis,107911517,yes,,36.7879125,10.1902538,,,,2026-02-15T13:32:54.308937
Tunis,107911519,yes,,36.7883167,10.1899281,,,,2026-02-15T13:32:54.308937
Tunis,107911523,yes,,36.7879803,10.1902106,,,,2026-02-15T13:32:54.308937
Tunis,107911524,yes,,36.7964124,10.1906689,,,,2026-02-15T13:32:54.308937
Tunis,107911528,train_station,محطة تونس للشحن,36.7929697,10.1888846,,,,2026-02-15T13:32:54.308937
Tunis,107911530,yes,,36.7928651,10.1882662,,,,2026-02-15T13:32:54.308937
Tunis,107911532,yes,,36.7871196,10.1912462,,,,2026-02-15T13:32:54.308937
Tunis,107911535,yes,,36.7929496,10.1903277,,,,2026-02-15T13:32:54.308937
Tunis,107911550,yes,,36.787897,10.1903979,,,,2026-02-15T13:32:54.308937
Tunis,107960300,yes,,36.8300636,10.1340367,,,,2026-02-15T13:32:54.308937
Tunis,107960307,yes,,36.8296662,10.1343224,,,,2026-02-15T13:32:54.308937
Tunis,107960308,yes,,36.8308558,10.1346461,,,,2026-02-15T13:32:54.308937
Tunis,107980288,yes,,36.8327741,10.136875,,,,2026-02-15T13:32:54.308937
Tunis,107980315,yes,,36.8295129,10.1376768,,,,2026-02-15T13:32:54.308937
Tunis,108032445,yes,,36.8315858,10.1356218,,,,2026-02-15T13:32:54.308937
Tunis,108032448,yes,,36.8317654,10.1364406,,,,2026-02-15T13:32:54.308937
Tunis,108095084,yes,,36.8241506,10.1390707,,,,2026-02-15T13:32:54.308937
Tunis,108095086,yes,,36.8243135,10.1387554,,,,2026-02-15T13:32:54.308937
Tunis,108095087,yes,,36.8244745,10.1392038,,,,2026-02-15T13:32:54.308937
Tunis,108116005,yes,,36.8315256,10.1389949,,,,2026-02-15T13:32:54.308937
Tunis,108116006,yes,,36.8311067,10.1392239,,,,2026-02-15T13:32:54.308937
Tunis,108116008,yes,,36.8312412,10.1387366,,,,2026-02-15T13:32:54.308937
Tunis,108119462,yes,,36.8362724,10.1494177,,,,2026-02-15T13:32:54.308937
Tunis,108119464,yes,,36.8352442,10.1479417,,,,2026-02-15T13:32:54.308937
Tunis,108119467,yes,,36.8360836,10.1494025,,,,2026-02-15T13:32:54.308937
Tunis,108119469,yes,,36.8352925,10.1486599,,,,2026-02-15T13:32:54.308937
Tunis,108689057,yes,,36.8257215,10.1933889,,,,2026-02-15T13:32:54.308937
Tunis,108689067,yes,,36.8229195,10.1797295,,,,2026-02-15T13:32:54.308937
Tunis,108689074,service,,36.8188357,10.1848868,,,,2026-02-15T13:32:54.308937
Tunis,108689089,yes,,36.8256807,10.1940693,,,,2026-02-15T13:32:54.308937
Tunis,108689095,office,,36.8178313,10.1837992,,,,2026-02-15T13:32:54.308937
Tunis,108689120,yes,,36.8265582,10.1935014,,,,2026-02-15T13:32:54.308937
Tunis,108689150,yes,نادي تنس تونس,36.8252874,10.181337,1,,,2026-02-15T13:32:54.308937
Tunis,108689213,industrial,,36.8282125,10.1892316,,,,2026-02-15T13:32:54.308937
Tunis,108689228,yes,,36.8225996,10.1794764,,,,2026-02-15T13:32:54.308937
