city,osm_id,highway_type,name,surface,lanes,maxspeed,lit,oneway,scraped_at
Ben Arous,548592999,footway,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,548593000,footway,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,548593010,footway,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550642720,tertiary,نهج الجامع,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550645886,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550645887,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550645888,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550645889,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550645890,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550645891,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550646441,residential,نهج الياسمين,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550646442,residential,Rue Erraihane,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550646628,residential,نهج السوسن,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550670959,trunk,,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,550670961,residential,نهج 4791,,,,,,2026-02-15T13:35:50.056901
Ben Arous,550670963,trunk,الطريق الوطنية تونس - ساقية سيدي يوسف,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,550670965,trunk,الطريق الوطنية تونس - ساقية سيدي يوسف,asphalt,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,550670967,trunk_link,,paved,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,550670970,trunk,الطريق الوطنية تونس - ساقية سيدي يوسف,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,550670971,trunk,الطريق الوطنية تونس - ساقية سيدي يوسف,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,550675066,trunk,,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,550675067,trunk,,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,553568995,motorway,الطريق السريعة تونس - سوسة - صفاقس,,3,,,yes,2026-02-15T13:35:50.056901
Ben Arous,554060203,tertiary,,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554078930,primary,الطريق الوطنية تونس - رأس جدير,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554123639,trunk_link,,,1,,,yes,2026-02-15T13:35:50.056901
Ben Arous,554123640,trunk_link,,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,554123641,primary_link,,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,554123642,primary_link,,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,554229686,residential,نهج يوسف كرم,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554229687,residential,نهج ابن حوقل,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554295574,tertiary,شارع الجمهورية,,2,,,yes,2026-02-15T13:35:50.056901
Ben Arous,554353083,residential,نهج جامع المراكشي,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554353084,residential,نهج 11011,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554355973,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554355975,residential,نهج قريش,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554355978,residential,نهج الجولان,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554355980,residential,نهج الجولان,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554355982,residential,نهج الأنصار,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554355983,residential,نهج قريش,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554355986,residential,نهج 10549,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454104,residential,نهج هامبورغ,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454105,residential,نهج هامبورغ,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454106,residential,نهج بودابست,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454107,residential,شارع باريس,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454108,residential,نهج درسدن,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454109,residential,نهج الفلين,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454110,residential,نهج البندقية,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454111,residential,نهج جنيف,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454112,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454113,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454114,residential,نهج ليون,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454115,residential,نهج برشلونة,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454116,residential,نهج فرانكفورت,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554454117,residential,نهج صقلية,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554536455,trunk,,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734301,trunk,الطريق الوطنية تونس - رأس جدير,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734305,trunk,الطريق الوطنية تونس - رأس جدير,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734307,trunk_link,,,2,30,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734309,trunk,الطريق الوطنية تونس - رأس جدير,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734310,trunk,,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734313,trunk,,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734314,trunk,,,2,90,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734318,primary,,,1,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734319,primary,,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554734321,primary,الطريق الوطنية تونس - رأس جدير,,2,,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742733,trunk,الطريق الوطنية تونس - رأس جدير,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742734,trunk,الطريق الوطنية تونس - رأس جدير,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742738,trunk,الطريق الوطنية تونس - رأس جدير,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742739,trunk,الطريق الوطنية تونس - رأس جدير,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742740,primary,,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742741,primary,,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742742,trunk,الطريق الوطنية تونس - رأس جدير,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742744,primary,,,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742745,primary,الطريق الوطنية 1,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742747,primary,,,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742748,primary,,,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742749,primary,الطريق الوطنية 1,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742752,primary,Route Nationale 1,,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554742753,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554742754,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554742755,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554742756,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,554747378,primary,,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554747380,trunk,الطريق الوطنية تونس - رأس جدير,,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554747381,trunk,الطريق الوطنية تونس - رأس جدير,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554747383,trunk,الطريق الوطنية تونس - رأس جدير,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554747384,trunk,الطريق الوطنية تونس - رأس جدير,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554747385,trunk,الطريق الوطنية تونس - رأس جدير,,2,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,554747387,primary,,,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,554747391,primary,,,2,,,yes,2026-02-15T13:35:50.056901
Ben Arous,554947240,tertiary,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,557690007,residential,نهج هولندا,asphalt,,,,,2026-02-15T13:35:50.056901
Ben Arous,557691281,residential,نهج راضية الحداد,asphalt,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,569771347,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,570548837,residential,شارع داغ همرشولد,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,570559057,residential,نهج ألمانيا,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,570561324,pedestrian,زنقة الشماعية,,,,,,2026-02-15T13:35:50.056901
Ben Arous,573697582,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,577010716,primary,شارع الحبيب بورقيبة,asphalt,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,577010717,primary,شارع الحبيب بورقيبة,asphalt,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,583926211,residential,,asphalt,2,50,,,2026-02-15T13:35:50.056901
Ben Arous,583926212,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,584001609,trunk,شارع محمد البوعزيزي,,1,70,,yes,2026-02-15T13:35:50.056901
Ben Arous,584001610,trunk,شارع محمد البوعزيزي,asphalt,2,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,586540201,trunk_link,,,1,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,587686206,residential,نهج عمر بن الحاج عثمان,,,,,,2026-02-15T13:35:50.056901
Ben Arous,587686207,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,587686208,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,588120063,primary,,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,588120065,primary,,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,589124878,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,589125537,residential,نهج 10452,,,,,,2026-02-15T13:35:50.056901
Ben Arous,589125538,residential,نهج 10400,,,,,,2026-02-15T13:35:50.056901
Ben Arous,589125539,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,589125540,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,589125541,residential,نهج علي ثابت,,,,,,2026-02-15T13:35:50.056901
Ben Arous,589125542,residential,نهج ابي حسنا اللخمي,,,,,,2026-02-15T13:35:50.056901
Ben Arous,589125543,residential,نهج سليمان الأندلسي,,,,,,2026-02-15T13:35:50.056901
Ben Arous,589125544,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,590163392,residential,نهج الإمام البخاري,asphalt,,,yes,yes,2026-02-15T13:35:50.056901
Ben Arous,590163395,residential,نهج محمد راشد رضا,asphalt,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,590163398,residential,نهج 8011,asphalt,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,590163401,residential,نهج الشابية,asphalt,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,590163404,service,,asphalt,,,,,2026-02-15T13:35:50.056901
Ben Arous,590163406,residential,نهج شط الرمان,asphalt,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,594421734,pedestrian,Place Bab Souika,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594447952,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594461240,pedestrian,زنقة ابن رشيد,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594471785,pedestrian,زنقة بن سالم,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594471786,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594471787,pedestrian,Impasse Sidi Hajar,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594471789,pedestrian,زنقة بن عبد الله,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594471790,pedestrian,Rue Sidi Dekhil,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594471791,pedestrian,Rue Sidi Hajar,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594477025,pedestrian,Impasse Zakour,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594477027,pedestrian,Rue El Khomsa,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594477030,pedestrian,Impasse Mousmar El Kasa'a,sett,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,594478167,pedestrian,نهج بن محمود,sett,,,,,2026-02-15T13:35:50.056901
Ben Arous,594478171,pedestrian,Impasse El Tobjia,sett,,,,,2026-02-15T13:35:50.056901
Ben Arous,594481212,pedestrian,Impasse du Capitaine,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594481214,pedestrian,Rue de la Dribat,sett,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,594481220,pedestrian,Impasse du Savant,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594488469,pedestrian,Rue Dabdaba,sett,,,,,2026-02-15T13:35:50.056901
Ben Arous,594488470,pedestrian,Impasse Bou Hachem,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594488472,residential,Rue Dabdaba,sett,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,594488474,pedestrian,Impasse de l'Arbiya,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594488475,pedestrian,Sabbat es Sayara,sett,,,,,2026-02-15T13:35:50.056901
Ben Arous,594489919,pedestrian,Impasse Sidi Halaouia,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594492094,pedestrian,Place du Tribunal,unhewn_cobblestone,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539230,pedestrian,نهج الدهب,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539238,pedestrian,Rue Sid Ali Ben Dhiaf,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539251,pedestrian,Rue El Kramed,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539267,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539280,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539290,pedestrian,Rue El Asfouri,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539294,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539296,residential,Rue des Glacières,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594539300,pedestrian,Rue du Sabre,sett,,,,,2026-02-15T13:35:50.056901
Ben Arous,594548252,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594548254,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594548256,pedestrian,‏سوق القرانة,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594548258,pedestrian,نهج بو حديد,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594557326,residential,نهج باب سويقة,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,594561704,pedestrian,نهج سوق الربع,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594582615,pedestrian,سوق النساء,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594585491,pedestrian,سوق السرايرية,,,,,,2026-02-15T13:35:50.056901
Ben Arous,594595565,pedestrian,سوق الفكة,sett,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,594598448,pedestrian,سوق البركة,,,,,,2026-02-15T13:35:50.056901
Ben Arous,595684128,residential,نهج 3092,,2,,,,2026-02-15T13:35:50.056901
Ben Arous,602257261,residential,نهج كولونيا,asphalt,,,yes,yes,2026-02-15T13:35:50.056901
Ben Arous,602257262,pedestrian,نهج كولونيا,asphalt,,,yes,,2026-02-15T13:35:50.056901
Ben Arous,607661369,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,607664870,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721182,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721183,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721184,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721185,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721186,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721187,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721188,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721189,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721580,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721581,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721582,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721584,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721587,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721588,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721589,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721591,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721592,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721593,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721594,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721595,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,609721976,residential,نهج زغرب,,,,,,2026-02-15T13:35:50.056901
Ben Arous,631658162,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,631658163,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,631658164,secondary,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069243,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069245,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069246,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069247,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069248,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069252,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069253,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069254,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069255,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,633069256,residential,,asphalt,,,,,2026-02-15T13:35:50.056901
Ben Arous,633929806,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,634900533,pedestrian,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,638376974,residential,,asphalt,,,,,2026-02-15T13:35:50.056901
Ben Arous,638376975,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,638376976,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,638376977,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,638376978,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,638376979,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,638376980,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,638376981,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,639968019,track,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,640668563,primary,الطريق الجهوية الزهراء - السيجومي,,,,,,2026-02-15T13:35:50.056901
Ben Arous,640668564,primary,,,,30,,yes,2026-02-15T13:35:50.056901
Ben Arous,640668565,primary,الطريق الجهوية الزهراء - السيجومي,,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,640668566,secondary,الطريق الجهوية الزهراء - السيجومي,,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,640669377,primary,الطريق الجهوية الزهراء - السيجومي,,,50,,yes,2026-02-15T13:35:50.056901
Ben Arous,643751346,residential,نهج 10201,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643751347,residential,نهج 10226,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643751348,residential,نهج 10225,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643751349,residential,نهج 10204,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643751355,residential,نهج 10064,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643751362,tertiary,نهج 10078,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643825754,residential,نهج 10065,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643860828,residential,نهج 10407,,,,,yes,2026-02-15T13:35:50.056901
Ben Arous,643860829,residential,نهج 10412,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643860830,residential,نهج أبو عبد الله محمد,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643860833,residential,نهج 10407,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643860834,residential,نهج 10487,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643860835,residential,نهج 10485,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643861859,residential,نهج 10456,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643861860,residential,نهج 10469,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643861862,residential,نهج 10410,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643861864,residential,نهج 10410,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643861865,residential,نهج قاسم المحجوب,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643862686,residential,نهج 10458,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643863830,residential,نهج سعيد الأنصاري,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643863832,service,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643865631,residential,نهج 10469,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643868105,residential,,,,,,,2026-02-15T13:35:50.056901
Ben Arous,643869184,residential,,,,,,,2026-02-15T13:35:50.056901
