etat_score,etat_prob_renove,standing_score,standing_prob_luxe
1,0.5737,3,0.355
1,0.7186,2,0.3739
1,0.5135,3,0.3573
1,0.7345,3,0.4103
1,0.7255,3,0.391
1,0.7078,2,0.3598
1,0.6611,3,0.3623
1,0.7496,3,0.4165
1,0.5558,2,0.3322
1,0.7063,3,0.3884
0,0.4729,1,0.3207
1,0.6403,3,0.383
1,0.5765,2,0.3428
1,0.6889,3,0.3814
1,0.6847,3,0.3997
1,0.6758,2,0.3313
1,0.5261,3,0.362
1,0.6983,2,0.3481
1,0.7003,2,0.3497
1,0.7386,2,0.3486
1,0.5819,3,0.3753
1,0.7933,3,0.4017
1,0.7383,2,0.35
1,0.5257,3,0.3622
1,0.6207,3,0.3836
1,0.6918,3,0.4049
1,0.5697,3,0.375
1,0.6585,2,0.3659
1,0.6069,3,0.3749
1,0.623,3,0.3855
1,0.6004,3,0.381
1,0.8026,3,0.4254
1,0.5633,2,0.3363
1,0.5714,3,0.3915
1,0.7187,2,0.359
0,0.4729,1,0.3207
1,0.6463,2,0.3388
1,0.7805,3,0.4074
1,0.533,2,0.3397
1,0.6735,2,0.3592
1,0.5564,3,0.3417
1,0.7276,3,0.4421
1,0.6946,3,0.3951
1,0.6238,3,0.3849
1,0.5816,3,0.3716
1,0.6526,2,0.3467
1,0.5895,3,0.3627
1,0.5322,2,0.3104
1,0.6181,3,0.3764
1,0.5999,2,0.371
1,0.7052,2,0.3497
1,0.5813,3,0.3578
1,0.5109,2,0.3401
1,0.6537,2,0.3526
1,0.6099,3,0.3718
1,0.6099,3,0.373
1,0.7214,3,0.3834
1,0.5981,2,0.3514
1,0.6776,2,0.3617
1,0.7143,3,0.3657
1,0.6278,2,0.3245
1,0.5782,2,0.3389
1,0.8292,2,0.3944
0,0.4729,1,0.3207
1,0.6776,2,0.3617
1,0.7143,3,0.3657
1,0.5565,2,0.3365
1,0.5541,3,0.3565
1,0.6822,3,0.3902
1,0.7846,2,0.3711
1,0.6713,2,0.3659
1,0.6204,2,0.3384
1,0.6064,3,0.3815
1,0.7109,2,0.3767
1,0.6376,3,0.368
1,0.7138,2,0.4007
1,0.6016,3,0.3585
1,0.7583,3,0.4041
0,0.4729,1,0.3207
1,0.6114,2,0.351
1,0.5819,3,0.3769
1,0.5627,2,0.3206
1,0.6024,3,0.4036
1,0.7034,2,0.3429
1,0.7477,2,0.3815
1,0.5352,2,0.3509
1,0.6608,2,0.3798
1,0.6548,2,0.3659
1,0.6732,2,0.3247
1,0.7255,3,0.389
0,0.4729,1,0.3207
1,0.7837,2,0.3762
1,0.5047,2,0.3335
1,0.7397,2,0.3713
1,0.6525,2,0.3377
1,0.6754,2,0.3554
1,0.7295,2,0.3765
0,0.4806,1,0.3118
1,0.7361,3,0.4136
1,0.6277,3,0.3669
1,0.5914,2,0.3531
1,0.6976,3,0.368
1,0.6353,2,0.3499
1,0.6831,2,0.3653
1,0.7459,3,0.3879
1,0.6811,3,0.3946
1,0.6157,2,0.3375
1,0.5845,3,0.3419
1,0.8323,2,0.3826
1,0.6891,3,0.3641
1,0.5579,3,0.3476
1,0.5577,3,0.3565
1,0.7325,2,0.3506
1,0.6719,3,0.3788
0,0.4729,1,0.3207
1,0.6216,2,0.3242
1,0.6592,2,0.3479
1,0.6582,3,0.3854
1,0.5782,3,0.3609
1,0.6958,2,0.3434
1,0.5485,3,0.3576
1,0.5849,2,0.351
1,0.5867,2,0.3387
1,0.7294,2,0.3359
1,0.7864,3,0.4016
1,0.6005,3,0.3576
1,0.7001,2,0.3825
1,0.6624,2,0.3679
1,0.5303,3,0.3828
0,0.4613,1,0.3277
1,0.6631,3,0.3521
1,0.6573,2,0.3699
1,0.6237,2,0.3393
1,0.6159,2,0.328
1,0.6378,2,0.3747
1,0.73,2,0.3829
1,0.5059,2,0.3234
1,0.6977,2,0.3629
1,0.7182,2,0.3716
1,0.6782,2,0.3475
1,0.6393,2,0.3299
1,0.7036,2,0.3446
0,0.4729,1,0.3207
1,0.7249,3,0.4068
1,0.6662,2,0.3571
1,0.6717,3,0.3868
1,0.6248,2,0.3506
1,0.8185,3,0.4033
1,0.6794,2,0.3534
1,0.6957,3,0.4023
1,0.7326,3,0.4483
1,0.613,2,0.3571
1,0.6159,2,0.3481
1,0.637,2,0.3323
1,0.5745,2,0.3323
1,0.7345,2,0.3801
1,0.5233,3,0.3509
1,0.7206,3,0.3759
1,0.7452,2,0.387
1,0.5831,3,0.3477
1,0.7552,2,0.3658
1,0.646,3,0.393
1,0.7638,3,0.4086
0,0.4729,1,0.3207
1,0.653,3,0.3893
1,0.7619,2,0.3884
0,0.4729,1,0.3207
1,0.6789,2,0.3528
1,0.6637,2,0.3512
1,0.6363,2,0.357
1,0.6525,2,0.3221
1,0.6925,3,0.4315
1,0.5747,3,0.3759
1,0.5474,3,0.377
1,0.7196,2,0.3807
1,0.7727,3,0.3946
1,0.5751,3,0.3862
1,0.7493,2,0.3518
1,0.7037,3,0.3988
1,0.6197,2,0.3271
1,0.6285,2,0.3351
1,0.6626,3,0.4243
1,0.6028,2,0.3075
1,0.5976,2,0.3282
1,0.7384,3,0.391
1,0.7427,2,0.3558
1,0.7159,3,0.3765
1,0.6484,2,0.3589
1,0.7044,2,0.3575
1,0.745,2,0.3432
1,0.6758,2,0.3568
0,0.4729,1,0.3207
1,0.6372,2,0.3496
1,0.7877,2,0.3821
1,0.5762,2,0.3494
1,0.7187,2,0.3576
1,0.6912,3,0.3646
1,0.7382,2,0.3756
1,0.6726,2,0.3677
1,0.6419,3,0.3693
1,0.5669,2,0.3191
1,0.6107,2,0.3299
1,0.6397,2,0.3304
1,0.6555,2,0.3642
1,0.671,2,0.3591
1,0.6978,3,0.4021
1,0.757,2,0.3393
1,0.5949,2,0.3573
1,0.7059,3,0.3789
1,0.6232,2,0.336
1,0.5859,3,0.3528
1,0.7271,3,0.3906
1,0.723,3,0.3715
1,0.5626,2,0.3269
1,0.6374,3,0.3844
1,0.7077,2,0.3909
0,0.4729,1,0.3207
1,0.717,2,0.3447
1,0.6232,2,0.336
1,0.6545,2,0.3642
1,0.7593,2,0.3545
1,0.693,3,0.4317
1,0.6334,3,0.3849
1,0.555,3,0.3735
1,0.6649,3,0.3869
1,0.5383,3,0.3657
1,0.6778,2,0.3072
1,0.5649,3,0.3603
1,0.5467,2,0.331
1,0.5485,2,0.3121
1,0.7183,3,0.3743
1,0.6266,2,0.3474
1,0.5635,2,0.3496
1,0.7192,3,0.4003
1,0.7599,3,0.3834
1,0.6489,2,0.3541
1,0.7122,2,0.3254
1,0.6615,3,0.389
1,0.6462,2,0.3645
1,0.6779,2,0.3772
1,0.7495,3,0.4046
0,0.4729,1,0.3207
1,0.7179,2,0.37
1,0.6395,3,0.393
1,0.7173,3,0.3716
1,0.7284,2,0.3568
1,0.8037,3,0.4032
1,0.6445,2,0.3428
1,0.5832,3,0.3721
1,0.659,2,0.3285
0,0.4729,1,0.3207
1,0.5039,2,0.3227
1,0.6296,2,0.3493
1,0.6635,2,0.3631
1,0.7608,2,0.3583
1,0.6194,2,0.3561
1,0.6487,3,0.3885
1,0.5877,2,0.3554
1,0.6906,3,0.383
1,0.7454,2,0.3633
1,0.6177,2,0.3447
0,0.4729,1,0.3207
1,0.7504,2,0.3923
1,0.6194,2,0.3561
1,0.6818,3,0.4085
1,0.6882,3,0.3771
1,0.6292,3,0.3725
1,0.6468,3,0.3795
1,0.6706,2,0.3582
1,0.6466,3,0.3751
1,0.6244,3,0.4031
1,0.5713,2,0.3651
1,0.654,3,0.388
1,0.6443,2,0.3208
1,0.7015,2,0.3451
1,0.707,2,0.3668
1,0.6156,3,0.3603
1,0.6627,2,0.3536
1,0.6808,3,0.409
1,0.6347,3,0.3667
1,0.6317,2,0.3372
1,0.6387,2,0.3475
1,0.7019,2,0.3247
1,0.7342,2,0.3568
1,0.7178,3,0.3873
1,0.5786,3,0.3555
1,0.6487,3,0.3885
1,0.5635,3,0.3722
1,0.7504,2,0.3923
1,0.6162,2,0.3492
1,0.6092,2,0.343
1,0.6547,2,0.3091
0,0.4729,1,0.3207
1,0.643,2,0.3344
1,0.591,2,0.3419
1,0.6715,2,0.3518
1,0.6943,3,0.3782
1,0.6785,3,0.3886
1,0.6406,3,0.3725
1,0.6131,3,0.3716
1,0.6033,2,0.3445
1,0.7194,3,0.3901
1,0.6163,3,0.3849
1,0.6416,2,0.338
1,0.6765,2,0.352
1,0.5194,3,0.3622
1,0.6959,3,0.3874
1,0.7074,3,0.3993
1,0.6962,3,0.368
1,0.5289,2,0.3381
1,0.7259,2,0.3413
1,0.7366,2,0.3691
1,0.5753,3,0.3792
1,0.6421,2,0.3604
1,0.6388,2,0.3334
1,0.7304,2,0.3733
1,0.5899,2,0.3454
1,0.6344,3,0.3841
0,0.4729,1,0.3207
0,0.4729,3,0.357
1,0.526,3,0.3548
1,0.5245,3,0.3398
1,0.5678,3,0.3617
1,0.6445,2,0.3748
1,0.7114,3,0.3888
1,0.7623,2,0.3503
1,0.5134,1,0.3051
1,0.7507,2,0.3475
1,0.6005,3,0.3662
1,0.623,2,0.3301
1,0.6251,3,0.399
1,0.6602,3,0.3721
1,0.5396,2,0.3317
1,0.6913,3,0.4065
1,0.7448,3,0.3952
1,0.6015,2,0.3321
1,0.6439,2,0.3449
1,0.6756,2,0.3507
1,0.6623,3,0.3881
1,0.5853,2,0.3395
1,0.5635,3,0.3722
0,0.4729,3,0.357
1,0.7271,2,0.3697
1,0.6237,2,0.3426
0,0.4729,1,0.3207
1,0.7042,2,0.3712
1,0.6711,2,0.3682
1,0.6448,3,0.3783
1,0.648,3,0.3746
1,0.6738,3,0.3815
1,0.6084,2,0.3549
1,0.6949,3,0.357
1,0.6485,3,0.3794
1,0.6194,2,0.3668
1,0.5795,2,0.3498
1,0.6859,3,0.3558
1,0.7504,3,0.4025
1,0.6291,2,0.3451
1,0.6499,3,0.3707
1,0.6048,2,0.3582
1,0.6402,3,0.3619
1,0.5304,2,0.3204
1,0.5934,3,0.3616
1,0.5096,3,0.3408
1,0.7028,3,0.3997
1,0.5486,3,0.3498
1,0.5286,3,0.3539
1,0.7073,2,0.3372
0,0.4729,1,0.3207
1,0.7078,3,0.404
1,0.6326,2,0.3304
1,0.6376,2,0.3522
1,0.7374,2,0.3612
1,0.7265,3,0.3814
1,0.7091,3,0.3862
1,0.6374,3,0.3938
1,0.7979,3,0.4054
1,0.7186,3,0.3931
1,0.5937,2,0.3513
1,0.6858,3,0.3734
1,0.6011,3,0.3878
1,0.6495,2,0.3484
1,0.6725,3,0.4233
1,0.7589,2,0.362
1,0.6208,2,0.348
1,0.6005,3,0.3624
1,0.7671,2,0.347
1,0.7045,3,0.37
1,0.6273,2,0.3567
1,0.5817,2,0.3207
0,0.4729,1,0.3207
1,0.6835,2,0.3352
1,0.6597,3,0.3843
1,0.584,3,0.3618
1,0.6927,3,0.4029
1,0.7061,3,0.3846
1,0.583,2,0.3527
1,0.6142,3,0.4196
1,0.6379,2,0.3656
1,0.6178,3,0.3986
1,0.6725,2,0.3233
1,0.6624,2,0.3333
1,0.6652,2,0.3378
1,0.7161,3,0.3786
1,0.6633,2,0.3444
0,0.4864,3,0.3393
1,0.6806,3,0.3804
1,0.735,2,0.3797
1,0.6046,2,0.3633
1,0.6722,3,0.3877
1,0.7295,3,0.4036
1,0.7477,2,0.3668
1,0.7082,3,0.3932
1,0.55,2,0.3405
1,0.5015,3,0.3557
1,0.7627,2,0.3574
1,0.7857,3,0.3907
1,0.7033,2,0.3393
0,0.4729,1,0.3207
1,0.542,3,0.3763
1,0.5223,2,0.312
1,0.64,2,0.3537
1,0.6788,2,0.3514
1,0.5999,2,0.3497
1,0.6491,2,0.3229
1,0.6335,2,0.3398
1,0.7074,3,0.3827
1,0.6363,2,0.3568
1,0.5759,3,0.3716
1,0.6583,2,0.3438
1,0.6782,3,0.3682
1,0.6146,2,0.3361
1,0.6674,2,0.3814
1,0.7376,2,0.3877
1,0.541,3,0.3541
1,0.6671,3,0.3788
0,0.4729,2,0.3435
1,0.5442,3,0.3343
1,0.6667,3,0.376
1,0.5815,3,0.3727
1,0.6124,2,0.3633
1,0.6718,3,0.3817
0,0.4729,1,0.3207
0,0.4729,1,0.3207
1,0.6434,3,0.3891
1,0.7054,2,0.3165
1,0.7734,3,0.4357
1,0.6169,2,0.3427
1,0.7442,2,0.3893
1,0.6692,2,0.3255
1,0.6687,3,0.3857
1,0.6881,2,0.3763
0,0.4729,2,0.3568
1,0.7306,2,0.3584
1,0.6653,3,0.3759
1,0.5997,2,0.3367
1,0.7153,3,0.4278
1,0.7028,2,0.3653
1,0.7475,3,0.384
1,0.685,3,0.4122
1,0.7176,2,0.3468
1,0.636,2,0.3429
1,0.6438,3,0.3728
1,0.6407,3,0.3684
1,0.7451,2,0.3947
0,0.4729,1,0.3207
1,0.7025,3,0.3669
1,0.5735,2,0.3209
1,0.6738,2,0.3549
1,0.7792,2,0.3733
1,0.5557,3,0.3554
1,0.6393,2,0.3478
1,0.7458,2,0.388
1,0.7028,2,0.3676
1,0.6903,3,0.4101
1,0.5891,2,0.3335
1,0.5837,3,0.3712
1,0.6874,2,0.3634
1,0.6645,3,0.3938
1,0.7496,3,0.4212
1,0.7241,3,0.3875
1,0.7291,2,0.3842
1,0.7284,2,0.3809
1,0.6972,2,0.3572
1,0.7699,2,0.3945
1,0.5992,3,0.382
1,0.7025,3,0.3669
1,0.645,2,0.3743
1,0.6753,2,0.3496
1,0.6889,2,0.3701
0,0.4729,1,0.3207
1,0.6829,3,0.425
1,0.7224,3,0.3919
1,0.6536,3,0.3796
1,0.7108,2,0.3635
1,0.6725,3,0.3962
1,0.6854,3,0.3999
1,0.7442,3,0.3878
1,0.6988,2,0.3466
1,0.6475,3,0.3483
1,0.6747,2,0.3183
0,0.4987,3,0.3533
1,0.7128,2,0.3409
1,0.6405,2,0.3494
1,0.6728,2,0.3695
1,0.65,2,0.3515
1,0.5992,3,0.382
1,0.7035,2,0.3644
1,0.6619,3,0.397
1,0.6577,2,0.3574
1,0.6889,3,0.3952
0,0.4729,1,0.3207
1,0.5778,2,0.341
1,0.6849,3,0.3876
1,0.5003,2,0.3199
1,0.7043,2,0.3423
1,0.6737,2,0.3845
1,0.6978,2,0.3721
1,0.599,2,0.3458
1,0.6872,2,0.3573
1,0.6747,2,0.3762
1,0.6194,2,0.3493
1,0.657,2,0.3661
1,0.713,3,0.4062
1,0.7895,3,0.4052
1,0.6255,2,0.3724
1,0.6702,3,0.3771
0,0.4729,3,0.3928
1,0.6381,2,0.3644
1,0.656,2,0.3363
1,0.7411,2,0.3815
1,0.6797,3,0.3741
1,0.5749,2,0.3283
1,0.5585,2,0.3469
1,0.5992,3,0.382
1,0.6556,2,0.3646
0,0.4729,1,0.3207
1,0.717,3,0.3821
1,0.7817,3,0.4296
1,0.5667,2,0.309
1,0.6192,2,0.367
1,0.6385,3,0.3705
1,0.7829,3,0.4073
1,0.6066,2,0.3404
1,0.6523,2,0.3284
1,0.6384,2,0.3572
1,0.6189,2,0.3479
1,0.6479,3,0.3799
1,0.6882,2,0.3438
1,0.6935,3,0.4005
1,0.5923,3,0.3611
1,0.6707,3,0.3778
1,0.6649,2,0.3156
1,0.5992,3,0.382
1,0.6547,3,0.3723
1,0.6831,3,0.3928
0,0.4729,1,0.3207
1,0.7295,3,0.4073
1,0.7023,2,0.3683
1,0.5817,2,0.3474
1,0.7118,2,0.3602
1,0.7471,3,0.3913
1,0.5553,3,0.3519
1,0.7094,2,0.3795
1,0.6056,3,0.3995
1,0.5269,2,0.3369
1,0.6417,3,0.3767
1,0.7566,3,0.3763
1,0.6459,2,0.3269
1,0.6536,2,0.3781
1,0.6399,3,0.3891
1,0.6563,2,0.36
1,0.5757,2,0.3263
1,0.6743,3,0.3716
1,0.6762,3,0.374
1,0.6318,2,0.3748
1,0.719,3,0.4161
1,0.5683,3,0.3715
1,0.6967,3,0.3751
1,0.7502,2,0.3851
1,0.5992,3,0.382
1,0.7609,3,0.3794
0,0.4729,1,0.3207
1,0.6267,2,0.3515
1,0.7163,2,0.3645
1,0.6353,2,0.3394
1,0.5296,2,0.3425
1,0.625,2,0.3555
1,0.6138,3,0.387
1,0.6438,2,0.359
1,0.6665,2,0.3545
1,0.7138,3,0.3908
1,0.5857,3,0.3566
1,0.6915,2,0.3827
1,0.7684,2,0.3776
1,0.5982,2,0.3386
1,0.6858,2,0.3397
1,0.7133,3,0.3962
1,0.5449,2,0.3219
1,0.5992,3,0.382
1,0.7297,2,0.3985
0,0.4729,1,0.3207
1,0.7506,2,0.3962
1,0.7534,2,0.366
1,0.6577,3,0.3968
1,0.5187,2,0.3261
1,0.6383,3,0.4107
1,0.6677,3,0.3942
1,0.7112,3,0.4018
1,0.6532,2,0.353
1,0.7399,3,0.4034
1,0.6005,2,0.3258
1,0.6554,2,0.3571
1,0.8081,2,0.3683
1,0.7083,2,0.3629
1,0.5824,2,0.3249
1,0.7288,3,0.4062
1,0.7362,3,0.3734
1,0.6653,3,0.3752
1,0.7039,2,0.3504
1,0.6834,2,0.3558
1,0.6039,2,0.348
1,0.646,3,0.393
0,0.4729,2,0.3435
1,0.5992,3,0.382
1,0.6982,3,0.4115
1,0.6353,2,0.3508
1,0.5937,2,0.3655
1,0.5366,3,0.3704
1,0.523,2,0.3602
1,0.6911,3,0.3718
1,0.5634,3,0.362
1,0.6641,2,0.3695
1,0.7323,3,0.3772
1,0.6658,3,0.3915
1,0.756,3,0.4004
1,0.6959,2,0.3441
1,0.6443,3,0.366
1,0.6306,2,0.3643
1,0.7456,2,0.4015
1,0.6897,2,0.3634
1,0.5962,3,0.3618
1,0.6342,2,0.3229
1,0.5388,3,0.3491
1,0.7018,2,0.3775
1,0.7176,2,0.3468
1,0.5992,3,0.382
1,0.6547,3,0.3723
1,0.624,2,0.3163
1,0.6813,2,0.3471
1,0.6125,2,0.3228
1,0.6674,2,0.3435
1,0.5678,3,0.3667
1,0.6567,2,0.3288
1,0.6687,2,0.366
1,0.6231,2,0.3587
1,0.6745,3,0.3662
1,0.6913,2,0.3542
1,0.699,2,0.3601
1,0.6593,3,0.3764
1,0.6327,2,0.3732
1,0.6163,2,0.3692
1,0.7104,2,0.3492
1,0.6743,2,0.3566
1,0.5859,3,0.3528
1,0.7699,2,0.3945
1,0.5992,3,0.382
1,0.7506,2,0.3962
1,0.7334,2,0.3776
0,0.4729,1,0.3207
1,0.6501,2,0.3419
1,0.6287,3,0.4135
1,0.6352,3,0.3928
1,0.6858,2,0.3554
1,0.7366,3,0.4082
1,0.69,3,0.3842
1,0.69,2,0.3575
1,0.6306,2,0.3554
1,0.5162,2,0.3387
1,0.6275,3,0.3808
1,0.7254,3,0.42
1,0.7342,3,0.4214
1,0.6695,2,0.3545
1,0.6495,3,0.366
1,0.7104,2,0.3359
1,0.7432,2,0.3841
1,0.6717,3,0.3619
1,0.5992,3,0.382
1,0.617,2,0.3392
0,0.4729,1,0.3207
1,0.6838,2,0.3411
1,0.7459,2,0.3349
1,0.6851,2,0.3601
1,0.7626,2,0.3849
1,0.6666,3,0.3743
1,0.6556,2,0.3774
1,0.6237,2,0.333
1,0.6503,3,0.391
1,0.5835,3,0.3475
1,0.5787,2,0.3315
1,0.6625,2,0.345
1,0.5555,2,0.3541
1,0.6925,3,0.3978
1,0.7952,3,0.4198
1,0.6275,2,0.3415
1,0.8027,2,0.3839
1,0.7317,2,0.3771
1,0.7122,2,0.3669
1,0.6277,2,0.3513
1,0.7226,2,0.342
1,0.6487,3,0.3885
1,0.5992,3,0.382
1,0.6215,3,0.392
1,0.545,2,0.3376
0,0.4729,1,0.3207
1,0.6838,2,0.3411
1,0.6958,3,0.392
1,0.7383,3,0.3923
1,0.7056,2,0.3269
1,0.5745,2,0.3391
1,0.7467,2,0.3897
1,0.706,3,0.3884
1,0.7021,3,0.4444
1,0.5528,2,0.3386
1,0.5432,3,0.382
1,0.6085,2,0.3528
1,0.7703,2,0.365
1,0.6728,3,0.394
1,0.5696,2,0.3419
1,0.6344,3,0.3754
1,0.6725,3,0.3767
1,0.683,2,0.3547
1,0.6539,3,0.3798
1,0.6719,3,0.3802
1,0.7448,2,0.3388
1,0.6727,2,0.3479
1,0.5992,3,0.382
1,0.6327,3,0.3797
1,0.6465,2,0.3692
1,0.6838,2,0.3411
1,0.5452,2,0.3368
0,0.4729,1,0.3207
1,0.599,3,0.3808
1,0.5201,2,0.3365
1,0.58,2,0.329
1,0.5686,2,0.3322
1,0.6227,2,0.3298
1,0.6494,2,0.3415
1,0.5185,2,0.3325
1,0.513,1,0.3356
1,0.5745,3,0.3695
1,0.5921,2,0.3679
0,0.4729,2,0.3829
1,0.7369,3,0.3754
1,0.7427,2,0.358
1,0.5992,3,0.382
1,0.5405,3,0.3665
1,0.5333,3,0.3644
1,0.6838,2,0.3411
1,0.7235,2,0.3684
1,0.599,3,0.3808
0,0.4729,1,0.3207
1,0.6277,2,0.3489
1,0.6207,2,0.3367
1,0.7309,3,0.3661
1,0.5626,3,0.3805
1,0.6914,2,0.3601
1,0.5245,3,0.3447
1,0.6885,2,0.3629
1,0.6035,3,0.3708
1,0.7006,2,0.3496
1,0.6407,2,0.3641
1,0.5725,2,0.3237
1,0.7524,2,0.3607
1,0.7318,2,0.353
1,0.6448,2,0.3638
1,0.6919,2,0.3473
1,0.5976,2,0.333
1,0.6681,2,0.3349
1,0.6011,2,0.3133
1,0.5992,3,0.382
1,0.6327,3,0.3797
1,0.5333,3,0.3644
1,0.5452,2,0.3368
1,0.6977,2,0.3669
1,0.7097,3,0.4104
0,0.4729,1,0.3207
1,0.7305,3,0.3934
1,0.7029,2,0.37
1,0.6608,2,0.3666
1,0.741,2,0.3999
1,0.658,2,0.3628
1,0.7102,3,0.3953
1,0.5746,3,0.3921
1,0.6716,2,0.3375
1,0.6427,2,0.3645
1,0.609,2,0.3489
1,0.6303,2,0.3618
1,0.6671,3,0.3748
1,0.5225,3,0.3376
1,0.6917,2,0.3521
1,0.6753,2,0.3351
1,0.5427,3,0.3452
1,0.68,2,0.336
1,0.7012,2,0.3279
1,0.7404,2,0.3735
1,0.6194,3,0.3628
1,0.7914,3,0.4453
1,0.6005,3,0.3893
1,0.7152,3,0.4035
1,0.6327,3,0.3797
1,0.5333,3,0.3644
1,0.5489,2,0.3349
1,0.6871,2,0.3699
1,0.7533,3,0.4099
0,0.4729,1,0.3207
1,0.7305,3,0.3934
1,0.7574,2,0.3464
1,0.7253,2,0.3686
1,0.6017,2,0.3396
1,0.5894,2,0.3328
1,0.6663,2,0.3688
1,0.6649,2,0.3802
1,0.6697,2,0.3697
1,0.6982,3,0.3608
1,0.6453,3,0.3875
1,0.6754,3,0.4311
1,0.5464,3,0.3728
1,0.6579,2,0.32
1,0.6917,3,0.4274
1,0.5503,3,0.3461
1,0.6957,3,0.3809
1,0.6158,2,0.3449
1,0.6989,2,0.3767
1,0.6028,3,0.3625
1,0.6852,2,0.3555
1,0.6901,3,0.3707
1,0.6489,3,0.384
1,0.5992,3,0.382
1,0.5405,3,0.3665
1,0.5373,3,0.3846
1,0.5452,2,0.3368
1,0.723,2,0.3401
1,0.7533,3,0.4099
0,0.4729,1,0.3207
1,0.7358,3,0.4175
0,0.4933,1,0.3323
1,0.5607,3,0.3811
1,0.6914,2,0.3435
1,0.6405,2,0.3348
1,0.6637,2,0.338
1,0.6652,2,0.3299
1,0.6721,2,0.3323
1,0.5188,2,0.3282
1,0.5416,3,0.3657
1,0.7527,2,0.3794
1,0.525,3,0.3607
1,0.5872,2,0.3574
1,0.5488,3,0.3472
1,0.7271,2,0.3599
1,0.5974,2,0.3629
1,0.6298,2,0.3712
1,0.6709,2,0.3471
1,0.6631,2,0.3538
1,0.5328,2,0.3323
1,0.7586,2,0.375
1,0.5489,2,0.3349
1,0.6127,3,0.4034
1,0.5342,3,0.3606
1,0.508,3,0.3441
0,0.4852,3,0.3463
0,0.4729,1,0.3207
1,0.5914,3,0.3755
1,0.7584,3,0.4096
1,0.6895,2,0.3543
1,0.71,3,0.3716
1,0.6595,3,0.3766
1,0.6623,2,0.3206
1,0.6124,3,0.3708
1,0.6718,3,0.3696
1,0.5602,3,0.3788
1,0.7522,3,0.3908
1,0.7801,2,0.3544
1,0.6086,3,0.3794
1,0.695,2,0.3833
1,0.6547,2,0.3634
1,0.6004,3,0.381
1,0.6449,2,0.3618
1,0.6228,2,0.3402
1,0.7078,3,0.3875
1,0.7328,2,0.3612
1,0.695,2,0.3644
1,0.7097,3,0.4104
1,0.5616,2,0.3383
1,0.5376,3,0.3665
0,0.4729,1,0.3207
1,0.657,2,0.3457
1,0.679,2,0.358
1,0.708,3,0.4112
1,0.6393,2,0.3459
1,0.6084,2,0.374
1,0.7036,2,0.3494
1,0.7627,2,0.3595
1,0.6209,3,0.371
1,0.6541,2,0.356
1,0.7519,3,0.4169
1,0.6457,2,0.3665
1,0.5901,3,0.3849
1,0.55,3,0.3534
1,0.5908,2,0.3487
1,0.6502,2,0.3494
1,0.6842,3,0.3931
1,0.7272,2,0.3509
1,0.7575,2,0.3876
1,0.6844,3,0.4183
1,0.7593,3,0.3854
1,0.7078,3,0.3875
1,0.586,2,0.3338
1,0.5616,2,0.3383
1,0.5376,3,0.3665
0,0.4729,1,0.3207
1,0.6381,3,0.3662
1,0.6203,2,0.3611
1,0.7,2,0.3587
1,0.5769,2,0.3482
1,0.7225,2,0.3261
0,0.4729,1,0.3207
0,0.4729,1,0.3207
1,0.6769,2,0.3646
1,0.634,2,0.3407
1,0.6557,3,0.3848
1,0.6898,2,0.3473
1,0.6696,3,0.3829
1,0.6307,2,0.3485
1,0.683,2,0.3509
1,0.6783,2,0.3637
1,0.712,2,0.3808
1,0.7156,3,0.3739
1,0.6732,2,0.3702
1,0.7078,3,0.3875
1,0.5445,2,0.3502
1,0.5156,3,0.3704
1,0.5945,3,0.3772
1,0.7078,3,0.3607
0,0.4729,1,0.3207
1,0.7272,3,0.3915
1,0.7771,2,0.3841
1,0.6456,2,0.3634
1,0.6963,3,0.3761
1,0.7254,3,0.4336
1,0.5516,3,0.38
1,0.6098,3,0.386
1,0.6976,2,0.3673
1,0.6127,2,0.3529
1,0.6092,3,0.3903
1,0.6695,2,0.3556
1,0.5644,2,0.3387
1,0.6419,3,0.382
1,0.6,2,0.3456
1,0.6539,2,0.3602
1,0.7584,3,0.3994
1,0.5376,3,0.3665
0,0.4729,1,0.3207
1,0.5718,3,0.3692
1,0.6978,3,0.3977
1,0.6631,2,0.3393
1,0.7274,3,0.4279
1,0.7038,3,0.3653
1,0.7258,2,0.3901
1,0.5973,3,0.3726
1,0.6796,2,0.3786
1,0.624,3,0.3858
1,0.5876,2,0.3607
1,0.5872,3,0.3911
1,0.5628,2,0.3429
1,0.5808,3,0.3593
1,0.7264,2,0.3862
1,0.7359,2,0.3714
1,0.7286,3,0.3953
1,0.5445,2,0.3502
1,0.6811,2,0.3318
1,0.753,2,0.3632
1,0.7726,3,0.4123
0,0.4729,1,0.3207
1,0.5991,2,0.3484
1,0.5516,2,0.3284
1,0.6472,2,0.3498
1,0.662,2,0.361
1,0.6405,2,0.3587
1,0.6521,2,0.3247
0,0.4729,2,0.3972
1,0.7843,2,0.3577
1,0.6594,2,0.345
1,0.7137,3,0.3858
1,0.7009,2,0.3419
1,0.6334,3,0.415
1,0.7435,2,0.3473
1,0.7404,2,0.3963
1,0.6904,3,0.3802
1,0.7299,2,0.3732
1,0.7288,3,0.3871
1,0.6955,2,0.3783
1,0.7822,2,0.3703
1,0.7723,2,0.4061
1,0.7228,2,0.3414
0,0.4729,1,0.3207
1,0.5168,2,0.3363
1,0.5297,3,0.3656
1,0.6935,3,0.3538
1,0.7357,2,0.3912
0,0.4883,2,0.3001
