id_annonce,url,titre,prix,prix_tnd,ville,quartier,gouvernorat,surface_m2,nb_pieces,nb_chambres,nb_sdb,capacite,nuits_min,equipements,image_url,categorie,type_bien,source,titre_detail,agence,agence_url,images,nb_images,telephones
8304579,https://www.mubawab.tn/fr/a/8304579/s4-%C3%A0-vendre-jardin-de-carthage,S4 à vendre jardin de Carthage,650 000 TND,650000,Le Kram,Les Jardins de Carthage,Tunis,153,,4,,,,Jardin | Terrasse | Garage | Ascenseur | Concierge | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée,https://www.mubawab-media.com/ad/8/304/579F/h/photo_00_81978854.avif,vente,Appartement,Mubawab.tn,S4 à vendre jardin de Carthage,,https://www.mubawab.tn/fr/b/8942/ste-l-affiche-immobiliere,https://www.mubawab-media.com/ad/8/304/579F/h/photo_00_81978854.avif | https://www.mubawab-media.com/ad/8/304/579F/h/photo_01_81978855.avif | https://www.mubawab-media.com/ad/8/304/579F/h/photo_02_81978856.avif | https://www.mubawab-media.com/ad/8/304/579F/h/photo_03_81978857.avif,4.0,
8255546,https://www.mubawab.tn/fr/pa/8255546/appartement-a15-%E2%80%93-r%C3%A9sidence-maya-%C3%A0-kairouan,Appartement A15 – Résidence MAYA à Kairouan,248 841 TND,248841,Kairouan Ville,Kairouan Ville,,105,3,2,1,,,Cuisine équipée,https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_81a4a372_81461045.avif,vente,Appartement,Mubawab.tn,Appartement A15 – Résidence MAYA à Kairouan,,https://www.mubawab.tn/fr/b/13880/proportion-d-or-tunis,https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_81a4a372_81461045.avif | https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-04%20%C3%A0%2012.37.23_f7de1354_81442363.avif | https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-06%20%C3%A0%2013.42.49_6419ae1f_81442364.avif | https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-12%20%C3%A0%2009.37.20_911c595b_81442365.avif,4.0,
8271996,https://www.mubawab.tn/fr/a/8271996/a-vendre-s2-ths-%C3%A0-soukra-chotrana-1,A vendre S2 THS à Soukra Chotrana 1,460 000 TND,460000,La Soukra,Chotrana 1,Ariana,116,3,2,1,,,Terrasse | Garage | Ascenseur | Concierge | Façade extérieure | 8,https://www.mubawab-media.com/ad/8/271/996F/h/salon_81629754.avif,vente,Appartement,Mubawab.tn,A vendre S2 THS à Soukra Chotrana 1,,https://www.mubawab.tn/fr/b/8008/darcom-tunisia,https://www.mubawab-media.com/ad/8/271/996F/h/salon_81629754.avif | https://www.mubawab-media.com/ad/8/271/996F/h/sal_81629755.avif | https://www.mubawab-media.com/ad/8/271/996F/h/cuis_81629756.avif | https://www.mubawab-media.com/ad/8/271/996F/h/chambre_81629757.avif,4.0,
8238717,https://www.mubawab.tn/fr/a/8238717/des-duplex-neuf-%C3%A0-la-soukra,Des Duplex Neuf à la soukra,850 000 TND,850000,La Soukra,Chotrana 1,Ariana,190,4,3,,,,Jardin | Terrasse | Garage | Ascenseur | Piscine | Concierge | 11,https://www.mubawab-media.com/ad/8/238/717F/h/jardin_81269437.avif,vente,Appartement,Mubawab.tn,Des Duplex Neuf à la soukra,,https://www.mubawab.tn/fr/b/8008/darcom-tunisia,https://www.mubawab-media.com/ad/8/238/717F/h/jardin_81269437.avif | https://www.mubawab-media.com/ad/8/238/717F/h/piscine_81269434.avif | https://www.mubawab-media.com/ad/8/238/717F/h/salle%20de%20sport_81269440.avif | https://www.mubawab-media.com/ad/8/238/717F/h/asenceur_81269438.avif,4.0,
8254095,https://www.mubawab.tn/fr/a/8254095/r%C3%A9sidence-en-cours-%C3%A0-la-soukra,Résidence en cours à la soukra,296 000 TND,296000,La Soukra,La Soukra,Ariana,68,2,1,1,,,Jardin | Terrasse | Garage | Ascenseur | Concierge | 11,https://www.mubawab-media.com/ad/8/254/095F/h/thumb_1208457_property_xlarge_81427437.avif,vente,Appartement,Mubawab.tn,Résidence en cours à la soukra,,https://www.mubawab.tn/fr/b/8008/darcom-tunisia,https://www.mubawab-media.com/ad/8/254/095F/h/thumb_1208457_property_xlarge_81427437.avif | https://www.mubawab-media.com/ad/8/254/095F/h/thumb_1208458_property_xlarge_81427438.avif | https://www.mubawab-media.com/ad/8/254/095F/h/thumb_1208459_property_xlarge_81427439.avif | https://www.mubawab-media.com/ad/8/254/095F/h/thumb_1208460_property_xlarge_81427440.avif,4.0,
8208658,https://www.mubawab.tn/fr/a/8208658/a-vendre-s2-ths-%C3%A0-chotrana-1,A Vendre S2 THS à Chotrana 1,475 000 TND,475000,La Soukra,Chotrana 1,Ariana,125,3,2,,,,Terrasse | Garage | Ascenseur | Concierge | 11,https://www.mubawab-media.com/ad/8/208/658F/h/thumb_1153501_property_xlarge_80949736.avif,vente,Appartement,Mubawab.tn,A Vendre S2 THS à Chotrana 1,,https://www.mubawab.tn/fr/b/8008/darcom-tunisia,https://www.mubawab-media.com/ad/8/208/658F/h/thumb_1153501_property_xlarge_80949736.avif | https://www.mubawab-media.com/ad/8/208/658F/h/thumb_1153490_property_xlarge_80949737.avif | https://www.mubawab-media.com/ad/8/208/658F/h/thumb_1153498_property_xlarge_80949738.avif | https://www.mubawab-media.com/ad/8/208/658F/h/thumb_1153496_property_xlarge_80949739.avif,4.0,
7996323,https://www.mubawab.tn/fr/a/7996323/a-vendre-s3-superficie-214-m%C2%B2-%C3%A0-chotrana-1,A vendre s3 superficie 214 m² à chotrana 1,635 000 TND,635000,La Soukra,Chotrana 1,Ariana,214,4,3,,,,Terrasse | Garage | Ascenseur | Piscine | Concierge | 11,https://www.mubawab-media.com/ad/7/996/323F/h/thumb_238943_property_xlarge_78821643.avif,vente,Appartement,Mubawab.tn,A vendre s3 superficie 214 m² à chotrana 1,,https://www.mubawab.tn/fr/b/8008/darcom-tunisia,https://www.mubawab-media.com/ad/7/996/323F/h/thumb_238943_property_xlarge_78821643.avif | https://www.mubawab-media.com/ad/7/996/323F/h/thumb_901244_property_xlarge_78820312.avif | https://www.mubawab-media.com/ad/7/996/323F/h/thumb_901236_property_xlarge_78820313.avif | https://www.mubawab-media.com/ad/7/996/323F/h/thumb_901228_property_xlarge_78820317.avif,4.0,
8111785,https://www.mubawab.tn/fr/pa/8111785/fabuleux-appartement-s2-%C3%A0-vendre-%C3%A0-bou-mhel,Fabuleux appartement S2 à vendre à Bou Mhel,329 000 TND,329000,Boumhel Bassatine,Bou Mhel,,104,3,2,1,,,Jardin | Garage | Concierge | Chambre rangement | 8,https://www.mubawab-media.com/ad/8/111/785F/h/01%20%281%29_79962344_79962354.avif,vente,Appartement,Mubawab.tn,Fabuleux appartement S2 à vendre à Bou Mhel,,https://www.mubawab.tn/fr/b/11875/priba-hedi-3,https://www.mubawab-media.com/ad/8/111/785F/h/01%20%281%29_79962344_79962354.avif | https://www.mubawab-media.com/ad/8/111/785F/h/A.0.3_81439391.avif | https://www.mubawab-media.com/ad/8/111/785F/h/02%20%281%29_79962345_79962355.avif | https://www.mubawab-media.com/ad/8/111/785F/h/03%20%281%29_79962346_79962356.avif,4.0,
8106984,https://www.mubawab.tn/fr/pa/8106984/s3-neuf-r%C3%A9sidence-l%E2%80%99ultime-projet-diar-rached,S3 Neuf Résidence L’Ultime Projet Diar Rached,Prix à consulter,,Le Kram,Les Jardins de Carthage,Tunis,161,4,3,,,,Ascenseur | Piscine | Façade extérieure | Salon européen | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Four,https://www.mubawab-media.com/ad/8/106/984F/h/P4_79914393.avif,vente,Appartement,Mubawab.tn,S3 Neuf Résidence L’Ultime Projet Diar Rached,,https://www.mubawab.tn/fr/b/9623/diar-rached,https://www.mubawab-media.com/ad/8/106/984F/h/P4_79914393.avif | https://www.mubawab-media.com/ad/8/106/984F/h/1-F-A-F_79914394.avif | https://www.mubawab-media.com/ad/8/106/984F/h/7-2-F_79914395.avif | https://www.mubawab-media.com/ad/8/106/984F/h/P6_79914396.avif,4.0,
,https://www.mubawab.tn/fr/p/4543/r%C3%A9sidence-myriam-3-%E2%80%93-jardins-de-carthage,RÉSIDENCE MYRIAM 3 – Jardins de Carthage,À partir de 635 000 TND,635000,Le Kram,Les Jardins de Carthage,Tunis,,,,,,,,,vente,Appartement,Mubawab.tn,RÉSIDENCE MYRIAM 3 – Jardins de Carthage,À partir de 635 000 TND,,https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03181_81608780.avif | https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03169_81608785.avif | https://www.mubawab-media.com/promotion/4/543F/pictures/h/34_81608782.avif | https://www.mubawab-media.com/promotion/4/543F/pictures/h/DSC03166_81608786.avif,4.0,
7903086,https://www.mubawab.tn/fr/pa/7903086/appartement-s1-rdc-%C3%A0-vendre-r%C3%A9sidence-malaga-2-la-marsa,"Appartement S1 RDC à vendre, Résidence MALAGA 2 La Marsa",390 000 TND,390000,La Marsa,Cité Les Pins,Tunis,68,2,1,1,,,Jardin | Terrasse | Ascenseur | Concierge | Façade extérieure | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Four,https://www.mubawab-media.com/ad/7/903/086F/h/VUE%206_44687753_73907088.avif,vente,Appartement,Mubawab.tn,"Appartement S1 RDC à vendre, Résidence MALAGA 2 La Marsa",,https://www.mubawab.tn/fr/b/9313/residence-malaga-2-la-marsa,https://www.mubawab-media.com/ad/7/903/086F/h/VUE%206_44687753_73907088.avif | https://www.mubawab-media.com/ad/7/903/086F/h/VUE%202_44687754_73907089.avif | https://www.mubawab-media.com/ad/7/903/086F/h/VUE%203_44690511_73907090.avif | https://www.mubawab-media.com/ad/7/903/086F/h/VUE%205_44690512_73907091.avif,4.0,
8106973,https://www.mubawab.tn/fr/pa/8106973/s1-neuf-aux-jardins-de-carthage-l-ultime,S1 Neuf aux jardins de carthage L'ULTIME,Prix à consulter,,Le Kram,Les Jardins de Carthage,Tunis,65,2,1,1,,,Ascenseur | Façade extérieure | Salon européen | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Four,https://www.mubawab-media.com/ad/8/106/973F/h/P2_79914246.avif,vente,Appartement,Mubawab.tn,S1 Neuf aux jardins de carthage L'ULTIME,,https://www.mubawab.tn/fr/b/9623/diar-rached,https://www.mubawab-media.com/ad/8/106/973F/h/P2_79914246.avif | https://www.mubawab-media.com/ad/8/106/973F/h/SDB_5%20-%20Photo_79914247.avif | https://www.mubawab-media.com/ad/8/106/973F/h/7-2-F_79914248.avif | https://www.mubawab-media.com/ad/8/106/973F/h/P6_79914249.avif,4.0,
8276594,https://www.mubawab.tn/fr/pa/8276594/vend-appartement-%C3%A0-la-manouba-surface-de-112-m%C2%B2,Vend appartement à La Manouba. Surface de 112 m²,Prix à consulter,,La Manouba,La Manouba,,112,,2,1,,,,https://www.mubawab-media.com/ad/8/276/594F/h/IMAGE-1_81678817_81678830.avif,vente,Appartement,Mubawab.tn,Vend appartement à La Manouba. Surface de 112 m²,,https://www.mubawab.tn/fr/b/14392/hestia-immobiliere,https://www.mubawab-media.com/ad/8/276/594F/h/IMAGE-1_81678817_81678830.avif | https://www.mubawab-media.com/ad/8/276/594F/h/Emplacement-Projet_1_81678818_81678831.avif | https://www.mubawab-media.com/ad/8/276/594F/h/IMAGE-3_81678819_81678832.avif | https://www.mubawab-media.com/ad/8/276/594F/h/IMAGE-2_81678820_81678833.avif,4.0,
8257523,https://www.mubawab.tn/fr/pa/8257523/superbe-appartement-s2-%C3%A0-vendre-la-soukra,Superbe Appartement S2 à vendre la Soukra,584 517 TND,584517,La Soukra,Chotrana 1,Ariana,104,3,2,,,,Jardin | Terrasse | Garage | Ascenseur | Concierge | Chambre rangement | Salon européen | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Four | Micro-ondes,https://www.mubawab-media.com/ad/8/257/523F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_1faa8bf4_81462126.avif,vente,Appartement,Mubawab.tn,Superbe Appartement S2 à vendre la Soukra,,https://www.mubawab.tn/fr/b/13975/my-house-2,https://www.mubawab-media.com/ad/8/257/523F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_1faa8bf4_81462126.avif | https://www.mubawab-media.com/ad/8/257/523F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_41e372a0_81462127.avif | https://www.mubawab-media.com/ad/8/257/523F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_cd29713e_81462128.avif | https://www.mubawab-media.com/ad/8/257/523F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_e154bac4_81462129.avif,4.0,
8204503,https://www.mubawab.tn/fr/a/8204503/a-vendre-un-appartement-s3-avec-vu-lac,A vendre un appartement S3 avec vu lac,1 200 000 TND,1200000,La Marsa,Les Berges Du Lac 2,Tunis,297,4,3,,,,Terrasse | Garage | Ascenseur | Vue sur mer | Concierge | Façade extérieure | Climatisation | Chauffage central | Porte blindée | Cuisine équipée | Four | Micro-ondes,https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1150624_property_large_80906258.avif,vente,Appartement,Mubawab.tn,A vendre un appartement S3 avec vu lac,,https://www.mubawab.tn/fr/b/6558/le-carre9,https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1150624_property_large_80906258.avif | https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1150623_property_large_80906259.avif | https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1150626_property_large_80906260.avif | https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1143711_property_xlarge_81282248.avif,4.0,
8283546,https://www.mubawab.tn/fr/a/8283546/un-appartement-s2-a-vendre-%C3%A0-soukra-parc,Un appartement s2 a vendre à soukra parc,395 000 TND,395000,La Soukra,La Soukra,Ariana,110,3,2,1,,,Terrasse | Garage | Ascenseur | Concierge | Façade extérieure | Salon européen | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Four,https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03%20%285%29_81754905.avif,vente,Appartement,Mubawab.tn,Un appartement s2 a vendre à soukra parc,,https://www.mubawab.tn/fr/b/14507/vinci-la-soukra,https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03%20%285%29_81754905.avif | https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03_81754906.avif | https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.02_81754907.avif | https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.02%20%282%29_81754908.avif,4.0,
8290691,https://www.mubawab.tn/fr/a/8290691/projet-sur-plan-%C3%A0-soukra,Projet sur plan à SOUKRA,345 000 TND,345000,La Soukra,La Soukra,Ariana,100,2,1,1,,,Terrasse | Garage | Ascenseur | Vue sur les montagnes | Piscine | Concierge | Chambre rangement | Façade extérieure | Salon européen | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Réfrigérateur | Four | Machine à laver | Micro-ondes,https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%288%29_81829679.avif,vente,Appartement,Mubawab.tn,Projet sur plan à SOUKRA,,https://www.mubawab.tn/fr/b/14507/vinci-la-soukra,https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%288%29_81829679.avif | https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%2811%29_81829680.avif | https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%2810%29_81829681.avif | https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%289%29_81829682.avif,4.0,
8002428,https://www.mubawab.tn/fr/pa/8002428/fabuleux-app-s3-%C3%A0-vendre-%C3%A0-nlle-medina-3-,Fabuleux app S3 à vendre à Nlle Medina 3,Prix à consulter,,Nouvelle Medina,Nouvelle Medina,,171,4,3,,,,Terrasse | Garage | Ascenseur | Climatisation | Chauffage central | 2,https://www.mubawab-media.com/ad/8/002/428F/h/b-3-4-Recovered_81789747.avif,vente,Appartement,Mubawab.tn,"Fabuleux app S3 à vendre à Nlle Medina 3,",,https://www.mubawab.tn/fr/b/10662/promotion-sim,https://www.mubawab-media.com/ad/8/002/428F/h/b-3-4-Recovered_81789747.avif | https://www.mubawab-media.com/ad/8/002/428F/h/WhatsApp%20Image%202024-09-20%20%C3%A0%2009.06.49_18f42b73_78865328_78883021.avif,2.0,
7907096,https://www.mubawab.tn/fr/pa/7907096/superbe-appartement-%C3%A0-vendre-aux-jardins-de-carthage-superficie-116m%C2%B2,Superbe appartement à vendre aux Jardins de Carthage. Superf...,Prix à consulter,,Le Kram,Les Jardins de Carthage,Tunis,116,3,2,,,,Jardin | Garage | Ascenseur | Concierge | Chambre rangement | 9,https://www.mubawab-media.com/ad/7/907/096F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114548_81740264.avif,vente,Appartement,Mubawab.tn,Superbe appartement à vendre aux Jardins de Carthage. Superficie 116m²,,https://www.mubawab.tn/fr/b/9850/r%C3%A9sidence-le-palais,https://www.mubawab-media.com/ad/7/907/096F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114548_81740264.avif | https://www.mubawab-media.com/ad/7/907/096F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114726_81740265.avif | https://www.mubawab-media.com/ad/7/907/096F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114659_81740266.avif | https://www.mubawab-media.com/ad/7/907/096F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114646_81740267.avif,4.0,
8303407,https://www.mubawab.tn/fr/a/8303407/%C3%A0-vendre-un-appartement-s1-%C3%A0-ennasr-1,À vendre un appartement S1 à Ennasr 1,285 000 TND,285000,Ariana Ville,Cité Ennasr 1,,128,2,1,1,,,Terrasse | Garage | Antenne parabolique | Climatisation | Chauffage central,https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278820_property_large_81967755.avif,vente,Appartement,Mubawab.tn,À vendre un appartement S1 à Ennasr 1,,https://www.mubawab.tn/fr/b/8330/mami-immo,https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278820_property_large_81967755.avif | https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278821_property_large_81967756.avif | https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278816_property_large_81967757.avif | https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278819_property_large_81967758.avif,4.0,
8270110,https://www.mubawab.tn/fr/a/8270110/a-vendre-appartement-s2-%C3%A0-la-marsa,A vendre appartement S2 à la Marsa,550 000 TND,550000,La Marsa,La Marsa,Tunis,123,1,2,,,,Terrasse | Garage | Ascenseur | Concierge | Antenne parabolique | 5,https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224436_property_large_81609791.avif,vente,Appartement,Mubawab.tn,A vendre appartement S2 à la Marsa,,https://www.mubawab.tn/fr/b/7004/zephyr-immo,https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224436_property_large_81609791.avif | https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224433_property_large_81609788.avif | https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224434_property_large_81609789.avif | https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224435_property_large_81609790.avif,4.0,
8236144,https://www.mubawab.tn/fr/a/8236144/a-vendre-un-duplex-%C3%A0-sidi-daoud,A vendre un Duplex à Sidi Daoud,650 000 TND,650000,La Marsa,Sidi Daoued,Tunis,172,1,4,,,,Terrasse | Salon européen | Antenne parabolique | Climatisation | 8,https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186202_property_large_81242749.avif,vente,Appartement,Mubawab.tn,A vendre un Duplex à Sidi Daoud,,https://www.mubawab.tn/fr/b/7004/zephyr-immo,https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186202_property_large_81242749.avif | https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186197_property_large_81242750.avif | https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186206_property_large_81242751.avif | https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186193_property_large_81242752.avif,4.0,
8276869,https://www.mubawab.tn/fr/a/8276869/superbe-s3-de-201-5-m%C2%B2aux-jardins-de-carthage,"Superbe s3 de 201,5 m²aux Jardins de Carthage",980 000 TND,980000,Le Kram,Les Jardins de Carthage,Tunis,201,4,3,,,,Terrasse | Garage | Ascenseur | Concierge | Climatisation | 7,https://www.mubawab-media.com/ad/8/276/869F/h/l1_81681748.avif,vente,Appartement,Mubawab.tn,"Superbe s3 de 201,5 m²aux Jardins de Carthage",,https://www.mubawab.tn/fr/b/6554/darcom-tunisia,https://www.mubawab-media.com/ad/8/276/869F/h/l1_81681748.avif | https://www.mubawab-media.com/ad/8/276/869F/h/l2_81681749.avif | https://www.mubawab-media.com/ad/8/276/869F/h/l3_81681750.avif | https://www.mubawab-media.com/ad/8/276/869F/h/l4_81681751.avif,4.0,
8177834,https://www.mubawab.tn/fr/a/8177834/s4-231-m%C2%B2-petite-r%C3%A9sidencejardins-de-carthage,S4 231 m² petite résidenceJardins de Carthage,980 000 TND,980000,Le Kram,Les Jardins de Carthage,Tunis,231,5,4,,,,Terrasse | Garage | Ascenseur | Concierge | Climatisation | 5,https://www.mubawab-media.com/ad/8/177/834F/h/thumb_1182702_property_big_81417350.avif,vente,Appartement,Mubawab.tn,S4 231 m² petite résidenceJardins de Carthage,,https://www.mubawab.tn/fr/b/6554/darcom-tunisia,https://www.mubawab-media.com/ad/8/177/834F/h/thumb_1182702_property_big_81417350.avif,1.0,
